207.90000	0.95549
208.00000	1.21467
208.11667	1.30858
208.26667	1.59015
208.40000	1.71676
208.56667	1.69582
208.75000	1.92842
208.93333	1.93438
209.11667	2.04376
209.30000	2.16425
209.51667	2.23577
209.70000	2.20017
209.86667	2.27105
210.00000	2.19743
210.13333	2.14250
210.23333	2.11786
210.35000	1.69679
210.46667	1.61045
210.60000	1.76605
210.73333	2.19614
210.90000	2.55407
211.05000	2.80149
211.20000	2.64267
211.36667	2.66812
211.50000	2.58403
211.60000	2.69566
211.70000	2.69824
211.76667	2.67053
211.85000	2.48432
211.93333	2.15168
212.05000	1.84063
212.16667	1.52282
212.25000	1.29440
212.36667	1.01364
212.51667	1.10690
212.68333	1.33306
212.80000	1.54392
212.93333	2.08451
213.05000	2.43600
213.18333	2.67714
213.28333	2.74946
213.36667	3.09499
213.46667	3.23707
213.56667	3.40589
213.68333	3.40685
213.81667	3.36110
213.95000	3.32615
214.06667	3.22853
214.20000	3.07163
214.31667	3.15524
214.45000	3.22031
214.56667	3.21371
214.71667	3.12898
214.85000	2.96000
214.98333	3.11126
215.13333	2.77169
215.25000	2.29650
215.38333	2.03071
215.50000	1.75542
215.61667	1.45548
215.73333	1.18793
215.81667	0.82469
215.90000	0.93245
215.98333	1.14653
216.06667	1.51895
216.13333	1.90329
216.21667	2.35207
216.30000	2.81293
216.36667	3.10369
216.46667	3.41797
216.55000	3.64139
216.65000	3.94875
216.75000	4.16702
216.86667	4.17733
217.01667	3.76962
217.15000	3.24238
217.28333	3.10256
217.41667	3.79056
217.55000	4.17991
217.70000	4.18168
217.81667	4.18377
217.90000	4.18474
218.00000	4.17991
218.08333	4.18538
218.20000	4.17169
218.30000	3.85580
218.41667	3.91443
218.53333	4.16380
218.65000	4.18780
218.78333	4.18490
218.90000	4.18587
218.98333	4.18635
219.08333	4.15542
219.16667	3.95116
219.28333	4.04024
219.41667	3.62013
219.58333	3.26461
219.73333	3.17875
219.86667	2.85449
219.96667	2.90411
220.06667	3.46661
220.15000	3.55876
220.25000	3.45969
220.35000	3.45985
220.45000	3.71195
220.56667	3.81955
220.68333	3.89188
220.80000	4.00706
220.91667	4.18619
221.05000	4.18828
221.20000	4.18861
221.33333	4.19167
221.50000	4.18844
221.63333	4.19167
221.80000	4.19151
221.91667	4.19183
222.08333	4.19134
222.26667	4.19006
222.41667	3.59822
222.56667	3.32260
222.70000	2.50285
222.81667	2.49817
222.91667	2.42875
